c,q,alpha_h,s,v,lam_max,N_half
1.00,0.399,0.1948458563,0.3872306206,0.1118829783,0.7081664943,2.0087
1.00,0.400,0.1953421011,0.3882042822,0.1121634957,0.7080867043,2.0080
1.00,0.401,0.1958384062,0.3891779665,0.1124440162,0.7080066436,2.0074
1.00,0.402,0.1963347719,0.3901516736,0.1127245398,0.7079263115,2.0067
1.00,0.403,0.1968311982,0.3911254037,0.1130050666,0.7078457109,2.0060
1.00,0.404,0.1973276854,0.3920991566,0.1132855967,0.7077648359,2.0054
1.00,0.405,0.1978242335,0.3930729325,0.11356613,0.7076836866,2.0047
1.00,0.406,0.1983208429,0.3940467314,0.1138466665,0.7076022665,2.0041
1.00,0.407,0.1988175135,0.3950205533,0.1141272064,0.7075205700,2.0034
1.00,0.408,0.1993142456,0.3959943984,0.1144077497,0.7074386000,2.0027
1.00,0.409,0.1998110394,0.3969682665,0.1146882964,0.7073563580,2.0020
1.00,0.410,0.200307895,0.3979421579,0.1149688465,0.7072738345,2.0014
1.00,0.411,0.2008048125,0.3989160725,0.1152494002,0.7071910441,2.0007
1.00,0.412,0.2013017922,0.3998900103,0.1155299573,0.7071079675,2.0000
1.00,0.413,0.2017988342,0.4008639715,0.115810518,0.7070246165,1.9993
1.00,0.414,0.2022959387,0.401837956,0.1160910823,0.7069409913,1.9986
1.00,0.415,0.2027931058,0.4028119639,0.1163716503,0.7068570865,1.9980
1.00,0.416,0.2032903358,0.4037859953,0.116652222,0.7067729037,1.9973
1.00,0.417,0.2037876286,0.4047600502,0.1169327973,0.7066884442,1.9966
1.00,0.418,0.2042849846,0.4057341286,0.1172133765,0.7066036998,1.9959
1.00,0.419,0.2047824039,0.4067082305,0.1174939594,0.7065186812,1.9952
1.00,0.420,0.2052798867,0.4076823561,0.1177745462,0.7064333777,1.9945
1.00,0.421,0.2057774331,0.4086565054,0.1180551369,0.7063477962,1.9938
1.00,0.422,0.2062750432,0.4096306783,0.1183357315,0.7062619323,1.9931
1.00,0.423,0.2067727173,0.4106048751,0.1186163302,0.7061757851,1.9924
1.00,0.424,0.2072704556,0.4115790956,0.1188969328,0.7060893573,1.9917
1.00,0.425,0.2077682581,0.4125533399,0.1191775395,0.7060026467,1.9910
1.00,0.426,0.2082661251,0.4135276081,0.1194581503,0.7059156491,1.9903
1.00,0.427,0.2087640567,0.4145019003,0.1197387652,0.7058283718,1.9896
1.00,0.428,0.209262053,0.4154762164,0.1200193843,0.7057408081,1.9889
1.00,0.429,0.2097601143,0.4164505565,0.1203000077,0.7056529592,1.9882
1.00,0.430,0.2102582408,0.4174249207,0.1205806354,0.7055648236,1.9875
1.00,0.431,0.2107564325,0.418399309,0.1208612673,0.7054764044,1.9868
1.00,0.432,0.2112546896,0.4193737214,0.1211419037,0.7053876979,1.9861
1.00,0.433,0.2117530124,0.4203481579,0.1214225444,0.7052987063,1.9853
1.00,0.434,0.2122514009,0.4213226187,0.1217031896,0.7052094235,1.9846
1.00,0.435,0.2127498554,0.4222971038,0.1219838394,0.7051198523,1.9839
1.00,0.436,0.213248376,0.4232716132,0.1222644936,0.7050299958,1.9832
1.00,0.437,0.2137469629,0.4242461469,0.1225451525,0.7049398452,1.9824
1.00,0.438,0.2142456162,0.425220705,0.122825816,0.7048494098,1.9817
1.00,0.439,0.2147443361,0.4261952875,0.1231064842,0.7047586834,1.9810
1.00,0.440,0.2152431228,0.4271698945,0.1233871571,0.7046676619,1.9803
1.00,0.441,0.2157419765,0.428144526,0.1236678348,0.7045763560,1.9795
1.00,0.442,0.2162408973,0.4291191821,0.1239485174,0.7044847536,1.9788
1.00,0.443,0.2167398853,0.4300938628,0.1242292048,0.7043928575,1.9781
1.00,0.444,0.2172389408,0.4310685681,0.1245098971,0.7043006712,1.9773
1.00,0.445,0.2177380639,0.4320432981,0.1247905944,0.7042081903,1.9766
1.00,0.446,0.2182372548,0.4330180528,0.1250712967,0.7041154153,1.9758
1.00,0.447,0.2187365136,0.4339928322,0.1253520041,0.7040223483,1.9751
1.00,0.448,0.2192358406,0.4349676365,0.1256327167,0.7039289833,1.9743
1.00,0.449,0.2197352359,0.4359424656,0.1259134343,0.7038353236,1.9736
1.00,0.450,0.2202346996,0.4369173196,0.1261941572,0.7037413690,1.9728
1.00,0.451,0.2207342319,0.4378921985,0.1264748854,0.7036471189,1.9721
1.00,0.452,0.221233833,0.4388671023,0.1267556189,0.7035525676,1.9713
1.00,0.453,0.2217335031,0.4398420312,0.1270363577,0.7034577224,1.9706
1.00,0.454,0.2222332423,0.4408169851,0.127317102,0.7033625763,1.9698
1.00,0.455,0.2227330508,0.4417919641,0.1275978517,0.7032671353,1.9691
1.00,0.456,0.2232329288,0.4427669683,0.1278786069,0.7031713895,1.9683
1.00,0.457,0.2237328764,0.4437419976,0.1281593678,0.7030753465,1.9675
1.00,0.458,0.2242328939,0.4447170521,0.1284401342,0.7029790033,1.9668
1.00,0.459,0.2247329813,0.4456921318,0.1287209063,0.7028823591,1.9660
1.00,0.460,0.2252331388,0.4466672368,0.1290016841,0.7027854155,1.9652
1.00,0.461,0.2257333667,0.4476423672,0.1292824677,0.7026881688,1.9645
1.00,0.462,0.226233665,0.4486175229,0.1295632572,0.7025906193,1.9637
1.00,0.463,0.226734034,0.449592704,0.1298440525,0.7024927645,1.9629
1.00,0.464,0.2272344738,0.4505679105,0.1301248537,0.7023946059,1.9621
1.00,0.465,0.2277349846,0.4515431425,0.130405661,0.7022961483,1.9614
1.00,0.466,0.2282355666,0.4525184001,0.1306864743,0.7021973798,1.9606
1.00,0.467,0.2287362199,0.4534936832,0.1309672937,0.7020983102,1.9598
1.00,0.468,0.2292369447,0.4544689919,0.1312481192,0.7019989384,1.9590
1.00,0.469,0.2297377412,0.4554443262,0.1315289509,0.7018992537,1.9582
1.00,0.470,0.2302386095,0.4564196863,0.1318097889,0.7017992675,1.9574
1.00,0.471,0.2307395499,0.457395072,0.1320906333,0.7016989688,1.9567
1.00,0.472,0.2312405624,0.4583704835,0.132371484,0.7015983643,1.9559
1.00,0.473,0.2317416473,0.4593459207,0.1326523411,0.7014974512,1.9551
1.00,0.474,0.2322428047,0.4603213838,0.1329332047,0.7013962298,1.9543
1.00,0.475,0.2327440348,0.4612968728,0.1332140748,0.7012947010,1.9535
1.00,0.476,0.2332453378,0.4622723876,0.1334949516,0.7011928554,1.9527
1.00,0.477,0.2337467139,0.4632479284,0.133775835,0.7010907066,1.9519
1.00,0.478,0.2342481631,0.4642234952,0.1340567251,0.7009882432,1.9511
1.00,0.479,0.2347496857,0.465199088,0.134337622,0.7008854682,1.9503
1.00,0.480,0.2352512819,0.4661747069,0.1346185257,0.7007823808,1.9495
1.00,0.481,0.2357529519,0.4671503518,0.1348994363,0.7006789804,1.9487
1.00,0.482,0.2362546957,0.4681260229,0.1351803538,0.7005752685,1.9478
1.00,0.483,0.2367565136,0.4691017201,0.1354612784,0.7004712380,1.9470
1.00,0.484,0.2372584057,0.4700774436,0.13574221,0.7003669011,1.9462
1.00,0.485,0.2377603723,0.4710531933,0.1360231487,0.7002622414,1.9454
1.00,0.486,0.2382624134,0.4720289692,0.1363040946,0.7001572715,1.9446
1.00,0.487,0.2387645294,0.4730047715,0.1365850477,0.7000519829,1.9438
1.00,0.488,0.2392667202,0.4739806002,0.1368660082,0.6999463775,1.9429
1.00,0.489,0.2397689862,0.4749564552,0.137146976,0.6998404572,1.9421
1.00,0.490,0.2402713274,0.4759323366,0.1374279512,0.6997342186,1.9413
1.00,0.491,0.2407737441,0.4769082445,0.137708934,0.6996276607,1.9405
1.00,0.492,0.2412762365,0.4778841789,0.1379899242,0.6995207817,1.9396
1.00,0.493,0.2417788046,0.4788601399,0.1382709221,0.6994135840,1.9388
1.00,0.494,0.2422814487,0.4798361274,0.1385519277,0.6993060672,1.9380
1.00,0.495,0.242784169,0.4808121415,0.138832941,0.6991982306,1.9371
1.00,0.496,0.2432869656,0.4817881822,0.139113962,0.6990900744,1.9363
1.00,0.497,0.2437898387,0.4827642496,0.139394991,0.6989815943,1.9355
1.00,0.498,0.2442927885,0.4837403438,0.1396760278,0.6988727901,1.9346
1.00,0.499,0.2447958151,0.4847164647,0.1399570727,0.6987636668,1.9338
1.00,0.500,0.2452989187,0.4856926123,0.1402381256,0.6986542202,1.9329
1.00,0.501,0.2458020996,0.4866687868,0.1405191866,0.6985444479,1.9321
1.00,0.502,0.2463053578,0.4876449882,0.1408002558,0.6984343539,1.9312
1.00,0.503,0.2468086935,0.4886212164,0.1410813332,0.6983239319,1.9304
1.00,0.504,0.247312107,0.4895974716,0.141362419,0.6982131835,1.9295
1.00,0.505,0.2478155984,0.4905737537,0.1416435131,0.6981021141,1.9287
1.00,0.506,0.2483191679,0.4915500628,0.1419246157,0.6979907146,1.9278
1.00,0.507,0.2488228156,0.4925263989,0.1422057268,0.6978789864,1.9270
1.00,0.508,0.2493265417,0.4935027621,0.1424868464,0.6977669340,1.9261
1.00,0.509,0.2498303464,0.4944791524,0.1427679747,0.6976545503,1.9252
1.00,0.510,0.2503342299,0.4954555699,0.1430491117,0.6975418391,1.9244
1.00,0.511,0.2508381923,0.4964320144,0.1433302575,0.6974287978,1.9235
1.00,0.512,0.2513422339,0.4974084862,0.1436114121,0.6973154307,1.9226
1.00,0.513,0.2518463548,0.4983849853,0.1438925757,0.6972017248,1.9218
1.00,0.514,0.2523505552,0.4993615116,0.1441737482,0.6970876925,1.9209
1.00,0.515,0.2528548352,0.5003380652,0.1444549298,0.6969733315,1.9200
1.00,0.516,0.253359195,0.5013146461,0.1447361205,0.6968586294,1.9192
1.00,0.517,0.2538636349,0.5022912544,0.1450173204,0.6967436014,1.9183
1.00,0.518,0.2543681549,0.5032678901,0.1452985296,0.6966282402,1.9174
1.00,0.519,0.2548727553,0.5042445532,0.145579748,0.6965125432,1.9165
1.00,0.520,0.2553774363,0.5052212438,0.1458609759,0.6963965131,1.9156
1.00,0.521,0.255882198,0.5061979619,0.1461422133,0.6962801465,1.9148
1.00,0.522,0.2563870405,0.5071747076,0.1464234602,0.6961634423,1.9139
1.00,0.523,0.2568919642,0.5081514808,0.1467047167,0.6960464073,1.9130
1.00,0.524,0.2573969691,0.5091282816,0.1469859829,0.6959290342,1.9121
1.00,0.525,0.2579020554,0.51010511,0.1472672589,0.6958113177,1.9112
1.00,0.526,0.2584072233,0.5110819661,0.1475485447,0.6956932732,1.9103
1.00,0.527,0.2589124731,0.5120588499,0.1478298404,0.6955748754,1.9094
1.00,0.528,0.2594178048,0.5130357614,0.1481111461,0.6954561510,1.9085
1.00,0.529,0.2599232186,0.5140127007,0.1483924618,0.6953370842,1.9076
1.00,0.530,0.2604287148,0.5149896678,0.1486737877,0.6952176787,1.9067
1.00,0.531,0.2609342934,0.5159666627,0.1489551238,0.6950979281,1.9058
1.00,0.532,0.2614399548,0.5169436855,0.1492364701,0.6949778399,1.9049
1.00,0.533,0.261945699,0.5179207361,0.1495178268,0.6948574056,1.9040
1.00,0.534,0.2624515262,0.5188978147,0.149799194,0.6947366339,1.9031
1.00,0.535,0.2629574367,0.5198749212,0.1500805716,0.6946155159,1.9022
1.00,0.536,0.2634634305,0.5208520557,0.1503619598,0.6944940545,1.9013
1.00,0.537,0.263969508,0.5218292182,0.1506433587,0.6943722541,1.9004
1.00,0.538,0.2644756692,0.5228064088,0.1509247683,0.6942501017,1.8994
1.00,0.539,0.2649819143,0.5237836274,0.1512061887,0.6941276113,1.8985
1.00,0.540,0.2654882435,0.5247608742,0.15148762,0.6940047655,1.8976
1.00,0.541,0.2659946571,0.5257381491,0.1517690623,0.6938815806,1.8967
1.00,0.542,0.2665011551,0.5267154521,0.1520505156,0.6937580429,1.8958
1.00,0.543,0.2670077378,0.5276927834,0.15233198,0.6936341688,1.8948
1.00,0.544,0.2675144054,0.5286701429,0.1526134557,0.6935099358,1.8939
1.00,0.545,0.2680211579,0.5296475306,0.1528949426,0.6933853569,1.8930
1.00,0.546,0.2685279957,0.5306249466,0.1531764409,0.6932604270,1.8920
1.00,0.547,0.2690349188,0.531602391,0.1534579506,0.6931351486,1.8911
1.00,0.548,0.2695419276,0.5325798637,0.1537394719,0.6930095241,1.8902
1.00,0.549,0.270049022,0.5335573647,0.1540210047,0.6928835422,1.8892
1.00,0.550,0.2705562024,0.5345348942,0.1543025493,0.6927572134,1.8883
1.00,0.551,0.2710634689,0.5355124521,0.1545841056,0.6926305296,1.8874
1.00,0.552,0.2715708217,0.5364900385,0.1548656737,0.6925034946,1.8864
1.00,0.553,0.272078261,0.5374676534,0.1551472538,0.6923761030,1.8855
1.00,0.554,0.272585787,0.5384452968,0.1554288459,0.6922483604,1.8845
1.00,0.555,0.2730933997,0.5394229688,0.1557104501,0.6921202636,1.8836
1.00,0.556,0.2736010996,0.5404006693,0.1559920665,0.6919918067,1.8826
1.00,0.557,0.2741088866,0.5413783985,0.1562736952,0.6918630050,1.8817
1.00,0.558,0.274616761,0.5423561563,0.1565553362,0.6917338391,1.8807
1.00,0.559,0.275124723,0.5433339428,0.1568369896,0.6916043212,1.8798
1.00,0.560,0.2756327727,0.5443117579,0.1571186555,0.6914744339,1.8788
1.00,0.561,0.2761409104,0.5452896018,0.1574003341,0.6913442012,1.8778
1.00,0.562,0.2766491362,0.5462674745,0.1576820253,0.6912136059,1.8769
1.00,0.563,0.2771574503,0.5472453759,0.1579637293,0.6910826551,1.8759
1.00,0.564,0.277665853,0.5482233061,0.1582454462,0.6909513401,1.8750
1.00,0.565,0.2781743442,0.5492012652,0.158527176,0.6908196666,1.8740
1.00,0.566,0.2786829244,0.5501792531,0.1588089189,0.6906876333,1.8730
1.00,0.567,0.2791915936,0.55115727,0.1590906749,0.6905552410,1.8721
1.00,0.568,0.279700352,0.5521353157,0.1593724441,0.6904224790,1.8711
1.00,0.569,0.2802091999,0.5531133904,0.1596542266,0.6902893595,1.8701
1.00,0.570,0.2807181374,0.5540914941,0.1599360225,0.6901558779,1.8691
1.00,0.571,0.2812271646,0.5550696268,0.1602178319,0.6900220282,1.8682
1.00,0.572,0.2817362818,0.5560477885,0.1604996548,0.6898878158,1.8672
1.00,0.573,0.2822454892,0.5570259792,0.1607814914,0.6897532431,1.8662
1.00,0.574,0.2827547869,0.5580041991,0.1610633418,0.6896183019,1.8652
1.00,0.575,0.2832641752,0.558982448,0.161345206,0.6894829896,1.8642
1.00,0.576,0.2837736541,0.5599607261,0.1616270841,0.6893473166,1.8632
1.00,0.577,0.284283224,0.5609390334,0.1619089762,0.6892112756,1.8623
1.00,0.578,0.284792885,0.5619173698,0.1621908825,0.6890748609,1.8613
1.00,0.579,0.2853026372,0.5628957355,0.162472803,0.6889380929,1.8603
1.00,0.580,0.2858124809,0.5638741303,0.1627547377,0.6888009428,1.8593
1.00,0.581,0.2863224162,0.5648525545,0.1630366869,0.6886634215,1.8583
1.00,0.582,0.2868324434,0.5658310079,0.1633186506,0.6885255349,1.8573
1.00,0.583,0.2873425626,0.5668094907,0.1636006288,0.6883872893,1.8563
1.00,0.584,0.2878527741,0.5677880028,0.1638826217,0.6882486585,1.8553
1.00,0.585,0.2883630779,0.5687665442,0.1641646294,0.6881096598,1.8543
1.00,0.586,0.2888734743,0.5697451151,0.1644466519,0.6879702811,1.8533
1.00,0.587,0.2893839635,0.5707237154,0.1647286895,0.6878305392,1.8523
1.00,0.588,0.2898945457,0.5717023451,0.165010742,0.6876904210,1.8513
1.00,0.589,0.290405221,0.5726810043,0.1652928098,0.6875499221,1.8503
1.00,0.590,0.2909159896,0.5736596929,0.1655748927,0.6874090601,1.8493
1.00,0.591,0.2914268518,0.5746384111,0.1658569911,0.6872678143,1.8482
1.00,0.592,0.2919378077,0.5756171588,0.1661391048,0.6871261981,1.8472
1.00,0.593,0.2924488575,0.5765959361,0.1664212341,0.6869842022,1.8462
1.00,0.594,0.2929600014,0.577574743,0.1667033791,0.6868418317,1.8452
1.00,0.595,0.2934712396,0.5785535795,0.1669855398,0.6866990828,1.8442
1.00,0.596,0.2939825723,0.5795324456,0.1672677164,0.6865559572,1.8431
1.00,0.597,0.2944939996,0.5805113414,0.1675499088,0.6864124472,1.8421
1.00,0.598,0.2950055218,0.5814902669,0.1678321174,0.6862685605,1.8411
1.00,0.599,0.2955171391,0.582469222,0.168114342,0.6861242946,1.8401
1.00,0.600,0.2960288516,0.5834482069,0.168396583,0.6859796465,1.8390
1.00,0.601,0.2965406595,0.5844272216,0.1686788402,0.6858346163,1.8380
1.00,0.602,0.297052563,0.585406266,0.1689611139,0.6856892057,1.8370
1.00,0.603,0.2975645624,0.5863853402,0.1692434042,0.6855434176,1.8359
1.00,0.604,0.2980766577,0.5873644443,0.1695257111,0.6853972426,1.8349
1.00,0.605,0.2985888493,0.5883435782,0.1698080348,0.6852506867,1.8339
1.00,0.606,0.2991011372,0.5893227419,0.1700903753,0.6851037406,1.8328
1.00,0.607,0.2996135217,0.5903019355,0.1703727328,0.6849564159,1.8318
1.00,0.608,0.300126003,0.5912811591,0.1706551074,0.6848087031,1.8307
1.00,0.609,0.3006385812,0.5922604126,0.1709374991,0.6846606091,1.8297
1.00,0.610,0.3011512566,0.593239696,0.1712199081,0.6845121233,1.8286
1.00,0.611,0.3016640293,0.5942190094,0.1715023345,0.6843632470,1.8276
1.00,0.612,0.3021768996,0.5951983528,0.1717847784,0.6842139903,1.8265
1.00,0.613,0.3026898676,0.5961777263,0.1720672399,0.6840643469,1.8255
1.00,0.614,0.3032029335,0.5971571297,0.1723497191,0.6839143086,1.8244
1.00,0.615,0.3037160976,0.5981365633,0.1726322161,0.6837638858,1.8234
1.00,0.616,0.3042293599,0.5991160269,0.172914731,0.6836130801,1.8223
1.00,0.617,0.3047427208,0.6000955206,0.173197264,0.6834618710,1.8213
1.00,0.618,0.3052561804,0.6010750445,0.1734798151,0.6833102719,1.8202
1.00,0.619,0.3057697388,0.6020545985,0.1737623844,0.6831582859,1.8191
1.00,0.620,0.3062833964,0.6030341826,0.1740449721,0.6830059060,1.8181
1.00,0.621,0.3067971532,0.604013797,0.1743275783,0.6828531368,1.8170
1.00,0.622,0.3073110095,0.6049934415,0.174610203,0.6826999669,1.8159
1.00,0.623,0.3078249655,0.6059731163,0.1748928464,0.6825464044,1.8149
1.00,0.624,0.3083390214,0.6069528213,0.1751755087,0.6823924519,1.8138
1.00,0.625,0.3088531773,0.6079325566,0.1754581898,0.6822381021,1.8127
1.00,0.626,0.3093674334,0.6089123222,0.17574089,0.6820833589,1.8117
1.00,0.627,0.3098817901,0.6098921181,0.1760236093,0.6819282155,1.8106
1.00,0.628,0.3103962473,0.6108719443,0.1763063479,0.6817726817,1.8095
1.00,0.629,0.3109108055,0.6118518008,0.1765891058,0.6816167399,1.8084
1.00,0.630,0.3114254646,0.6128316877,0.1768718832,0.6814604088,1.8073
1.00,0.631,0.311940225,0.613811605,0.1771546802,0.6813036738,1.8063
1.00,0.632,0.3124550869,0.6147915527,0.177437497,0.6811465470,1.8052
1.00,0.633,0.3129700503,0.6157715309,0.1777203335,0.6809890078,1.8041
1.00,0.634,0.3134851156,0.6167515394,0.17800319,0.6808310781,1.8030
1.00,0.635,0.314000283,0.6177315785,0.1782860666,0.6806727488,1.8019
1.00,0.636,0.3145155525,0.618711648,0.1785689633,0.6805140079,1.8008
1.00,0.637,0.3150309245,0.619691748,0.1788518803,0.6803548742,1.7997
1.00,0.638,0.3155463991,0.6206718785,0.1791348178,0.6801953320,1.7986
1.00,0.639,0.3160619765,0.6216520395,0.1794177757,0.6800353968,1.7975
1.00,0.640,0.3165776569,0.6226322311,0.1797007544,0.6798750455,1.7964
1.00,0.641,0.3170934406,0.6236124532,0.1799837538,0.6797142963,1.7953
1.00,0.642,0.3176093276,0.624592706,0.180266774,0.6795531403,1.7942
1.00,0.643,0.3181253183,0.6255729893,0.1805498153,0.6793915774,1.7931
1.00,0.644,0.3186414128,0.6265533033,0.1808328778,0.6792296067,1.7920
1.00,0.645,0.3191576113,0.6275336478,0.1811159615,0.6790672340,1.7909
1.00,0.646,0.319673914,0.6285140231,0.1813990665,0.6789044568,1.7898
1.00,0.647,0.3201903212,0.629494429,0.1816821931,0.6787412608,1.7887
1.00,0.648,0.3207068329,0.6304748656,0.1819653413,0.6785776614,1.7876
1.00,0.649,0.3212234494,0.6314553329,0.1822485112,0.6784136573,1.7865
1.00,0.650,0.321740171,0.6324358309,0.182531703,0.6782492374,1.7854
1.00,0.651,0.3222569978,0.6334163597,0.1828149168,0.6780844053,1.7842
1.00,0.652,0.32277393,0.6343969192,0.1830981527,0.6779191682,1.7831
1.00,0.653,0.3232909678,0.6353775094,0.1833814108,0.6777535133,1.7820
1.00,0.654,0.3238081114,0.6363581305,0.1836646913,0.6775874577,1.7809
1.00,0.655,0.3243253611,0.6373387823,0.1839479943,0.6774209833,1.7798
1.00,0.656,0.3248427169,0.638319465,0.18423132,0.6772540906,1.7786
1.00,0.657,0.3253601792,0.6393001785,0.1845146684,0.6770867887,1.7775
1.00,0.658,0.3258777481,0.6402809228,0.1847980396,0.6769190739,1.7764
1.00,0.659,0.3263954239,0.641261698,0.1850814339,0.6767509445,1.7752
1.00,0.660,0.3269132067,0.6422425041,0.1853648513,0.6765823943,1.7741
1.00,0.661,0.3274310967,0.643223341,0.185648292,0.6764134248,1.7730
1.00,0.662,0.3279490941,0.6442042089,0.185931756,0.6762440491,1.7718
1.00,0.663,0.3284671992,0.6451851077,0.1862152436,0.6760742453,1.7707
1.00,0.664,0.3289854121,0.6461660374,0.1864987549,0.6759040283,1.7696
1.00,0.665,0.3295037331,0.647146998,0.1867822899,0.6757333934,1.7684
1.00,0.666,0.3300221623,0.6481279897,0.1870658488,0.6755623399,1.7673
1.00,0.667,0.3305407,0.6491090123,0.1873494318,0.6753908628,1.7661
1.00,0.668,0.3310593464,0.6500900658,0.187633039,0.6752189716,1.7650
1.00,0.669,0.3315781016,0.6510711504,0.1879166705,0.6750466530,1.7639
1.00,0.670,0.3320969659,0.652052266,0.1882003265,0.6748739251,1.7627
1.00,0.671,0.3326159395,0.6530334127,0.188484007,0.6747007604,1.7616
1.00,0.672,0.3331350225,0.6540145903,0.1887677123,0.6745271794,1.7604
1.00,0.673,0.3336542152,0.6549957991,0.1890514424,0.6743531777,1.7593
1.00,0.674,0.3341735179,0.6559770388,0.1893351975,0.6741787437,1.7581
1.00,0.675,0.3346929306,0.6569583097,0.1896189778,0.6740038878,1.7569
1.00,0.676,0.3352124536,0.6579396117,0.1899027833,0.6738286127,1.7558
1.00,0.677,0.3357320872,0.6589209448,0.1901866142,0.6736529068,1.7546
1.00,0.678,0.3362518314,0.6599023089,0.1904704706,0.6734767810,1.7535
1.00,0.679,0.3367716866,0.6608837043,0.1907543528,0.6733002228,1.7523
1.00,0.680,0.337291653,0.6618651307,0.1910382607,0.6731232393,1.7511
1.00,0.681,0.3378117306,0.6628465883,0.1913221947,0.6729458265,1.7500
1.00,0.682,0.3383319198,0.6638280771,0.1916061547,0.6727679857,1.7488
1.00,0.683,0.3388522208,0.6648095971,0.1918901409,0.6725897149,1.7476
1.00,0.684,0.3393726338,0.6657911482,0.1921741536,0.6724110141,1.7465
1.00,0.685,0.3398931589,0.6667727306,0.1924581927,0.6722318842,1.7453
1.00,0.686,0.3404137964,0.6677543441,0.1927422586,0.6720523214,1.7441
1.00,0.687,0.3409345465,0.6687359889,0.1930263512,0.6718723304,1.7429
1.00,0.688,0.3414554094,0.6697176649,0.1933104708,0.6716919039,1.7418
1.00,0.689,0.3419763853,0.6706993722,0.1935946175,0.6715110466,1.7406
1.00,0.690,0.3424974744,0.6716811107,0.1938787915,0.6713297607,1.7394
1.00,0.691,0.343018677,0.6726628804,0.1941629928,0.6711480331,1.7382
1.00,0.692,0.3435399932,0.6736446815,0.1944472216,0.6709658726,1.7370
1.00,0.693,0.3440614233,0.6746265138,0.1947314782,0.6707832812,1.7359
1.00,0.694,0.3445829674,0.6756083774,0.1950157625,0.6706002480,1.7347
1.00,0.695,0.3451046258,0.6765902723,0.1953000749,0.6704167779,1.7335
