beta,alpha_p,q,alpha_h,s_real,T,v,q_over_T,lam_max,N_half,lam1_re,lam1_im,lam2_re,lam2_im,lam3_re,lam3_im,fixed_point_residual
0,0.0405128205128205,0.081003478433976,0.0400313309377403,0.0800412800866672,3.45489938268042,0.0231674706614954,0.0234459732286418,0.942361594855758,11.6757844365598,0.942361594855758,0,0.553237273252343,0,-1.49144189584503e-11,0,3.78268476218695e-13
0,0.0425641025641026,0.0851025029549013,0.0420584309805139,0.0840920649386047,3.45493419387866,0.0243397009088035,0.0246321632133206,0.935845651430673,10.4539646208645,0.935845651430673,0,0.556999534592704,0,-1.49783190785703e-11,0,2.6850214629461e-13
0,0.0446153846153846,0.08920116938521,0.0440855600632844,0.0881425622686112,3.4549706576154,0.0255118121117262,0.0258182133004788,0.928866689682621,9.39350479025038,0.928866689682621,0,0.561089561204899,0,-1.61749430588974e-11,0,4.68347008225212e-13
0,0.0466666666666667,0.0932994604787113,0.0461127197521466,0.0921927585458278,3.45500876427851,0.0266837987500966,0.0270041168761534,0.921389770086497,8.46621662374907,0.921389770086497,0,0.565542398124885,0,-1.52175824112566e-11,0,3.032707384077e-13
0,0.0487179487179487,0.0973973589907941,0.0481399112742023,0.0962426395610572,3.45504850379839,0.0278556551247401,0.0281898673444723,0.913372106421971,7.64962495451603,0.913372106421971,0,0.570400946448442,0,-1.66372319247053e-11,0,3.33029963676767e-13
0,0.0507692307692308,0.101494847678499,0.0501671360259688,0.100292191442577,3.45508986565644,0.0290273756522169,0.0293754581284142,0.90476045884652,6.92558113654204,0.90476045884652,0,0.57571856196536,0,-1.71794264308813e-11,0,3.63878513707258e-13
0,0.0528205128205128,0.105591909300591,0.052194395372526,0.104341400254775,3.45513283888271,0.030198954749455,0.030560882670646,0.895487268526167,6.27923084547378,0.895487268526167,0,0.581562927609757,0,-1.67703015402099e-11,0,3.96825938858629e-13
0,0.0548717948717949,0.109688526617631,0.054221690674757,0.108390252052536,3.4551774120555,0.0313703868502816,0.0317461344343465,0.885464727147085,5.69822462938033,0.885464727147085,0,0.588021980799608,0,-1.81300069222019e-11,0,4.30732523418787e-13
0,0.0569230769230769,0.113784682392053,0.0562490232891663,0.112438732880842,3.45522357330219,0.0325416664060854,0.0329312069040174,0.874575217214173,5.17208489882164,0.874575217214173,0,0.59521347414324,0,-1.79811971036591e-11,0,4.6473126480184e-13
0,0.058974358974359,0.117880359388228,0.0582763945677389,0.116486828774452,3.45527131029916,0.0337127878865079,0.0341160935863013,0.862654984602562,4.69165460195941,0.862654984602562,0,0.603301299681345,0,-1.90751837912642e-11,0,5.02958666039029e-13
0,0.061025641025641,0.121975540372546,0.060303805857738,0.120534525757461,3.45532061027184,0.0348837457800993,0.0353007880107975,0.849464023881475,4.24853511417231,0.849464023881475,0,0.612525611418164,0,-1.86674878427176e-11,0,5.41610008001062e-13
0,0.0630769230769231,0.126070208113481,0.0623312585015695,0.124581809842991,3.45537145999501,0.0360545345950072,0.0364852837308736,0.834624519687471,3.83434421321789,0.834624519687471,0,0.623264376366989,0,-1.95479445307389e-11,0,5.82050320802537e-13
0,0.0651282051282051,0.130164345381669,0.0643587538365964,0.128628667032789,3.45542384579295,0.037225148859639,0.0376695743244774,0.817474854913305,3.43933666888107,0.817474854913305,0,0.636179366927718,0,-2.21034662356136e-11,0,6.22958467737254e-13
0,0.0671794871794872,0.134257934949976,0.0663862931950028,0.132675083316917,3.4554777535395,0.0383955831233514,0.0388536533949477,0.796629999235387,3.04861053131739,0.796629999235387,0,0.652655778350928,0,-2.2979752132022e-11,0,6.65474669325043e-13
0,0.0692307692307692,0.138350959593574,0.0684138779035628,0.136721044673261,3.4555331686584,0.0395658319570819,0.0400375145718219,0.767830677718341,2.62370856413307,0.767830677718341,0,0.676953055870368,0,-2.21471791288099e-11,0,7.09998116156527e-13
